alpha,Lambda,sigma,Kappa,Kappa_,A,B,m1,m2,E0,E1,E2,E3
0.6,0.1,-3.0,0.6,1.85,1.65,0.24,2.0,4.0,5.273405166272456,5.769578458360371,6.054407665805105,6.294521167167346
0.6,0.1,-3.0,0.6,1.85,1.7,0.2,2.0,4.0,5.279298665999173,5.771098443087813,6.055350419404086,6.295324075517382
0.6,0.1,-3.0,0.6,1.85,1.7,0.22,2.0,4.0,5.277686940318328,5.770690740107854,6.055097338160795,6.295108034651669
0.6,0.1,-3.0,0.6,1.85,1.7,0.24,2.0,4.0,5.276026812274052,5.770264341097383,6.0548329274889845,6.294882760590186
0.6,0.1,-3.0,0.6,1.9,1.6,0.2,2.0,4.0,5.272848521160931,5.769469129753274,6.054331229521727,6.294452711296957
0.6,0.1,-3.0,0.6,1.9,1.6,0.22,2.0,4.0,5.271031533349469,5.768990268538653,6.054034124063543,6.2942002310487775
0.6,0.1,-3.0,0.6,1.9,1.6,0.24,2.0,4.0,5.269160980478438,5.768490756293049,6.053723831454305,6.293936786812871
0.6,0.1,-3.0,0.6,1.9,1.65,0.2,2.0,4.0,5.275593635014953,5.770179811362336,6.054771941233281,6.29482786847103
0.6,0.1,-3.0,0.6,1.9,1.65,0.22,2.0,4.0,5.273858320477986,5.769732402385106,6.054494492964096,6.294591586254068
0.6,0.1,-3.0,0.6,1.9,1.65,0.24,2.0,4.0,5.272071266058794,5.769265078895245,6.054204659379194,6.294345117732636
0.6,0.1,-3.0,0.6,1.9,1.7,0.2,2.0,4.0,5.278137693604027,5.770823595545114,6.055171563531631,6.295168982009538
0.6,0.1,-3.0,0.6,1.9,1.7,0.22,2.0,4.0,5.276478990920442,5.770405536657257,6.054911974287359,6.294947282478058
0.6,0.1,-3.0,0.6,1.9,1.7,0.24,2.0,4.0,5.2747702306776905,5.76996832421912,6.054640784382914,6.294716123763656
0.6,0.15,-3.0,0.4,1.8,1.6,0.2,2.0,4.0,5.542794698286494,6.034262449699931,6.371388613626186,6.660109301637111
0.6,0.15,-3.0,0.4,1.8,1.6,0.22,2.0,4.0,5.541433339813979,6.033729838830365,6.371037285852674,6.659785285383669
0.6,0.15,-3.0,0.4,1.8,1.6,0.24,2.0,4.0,5.540038863182262,6.03317600515349,6.3706709175413865,6.659447814897602
0.6,0.15,-3.0,0.4,1.8,1.65,0.2,2.0,4.0,5.544864608425895,6.035056075761312,6.371910729713491,6.660591789609261
0.6,0.15,-3.0,0.4,1.8,1.65,0.22,2.0,4.0,5.543554252795772,6.034555997009255,6.371581897086854,6.660287766278738
0.6,0.15,-3.0,0.4,1.8,1.65,0.24,2.0,4.0,5.542211514241285,6.034035290354659,6.371238880165106,6.659971153285171
0.6,0.15,-3.0,0.4,1.8,1.7,0.2,2.0,4.0,5.546797595534159,6.03577846045428,6.372385183221532,6.661031507428495
0.6,0.15,-3.0,0.4,1.8,1.7,0.22,2.0,4.0,5.545535672777466,6.035308974209681,6.372076874486443,6.660745616864991
0.6,0.15,-3.0,0.4,1.8,1.7,0.24,2.0,4.0,5.544242037632673,6.034819497507381,6.3717552241312685,6.660447948942076
0.6,0.15,-3.0,0.4,1.85,1.6,0.2,2.0,4.0,5.54165190748488,6.033897956326123,6.371141551490612,6.659878011924566
0.6,0.15,-3.0,0.4,1.85,1.6,0.22,2.0,4.0,5.540248577346983,6.033351173713654,6.370780868461958,6.659545449505541
0.6,0.15,-3.0,0.4,1.85,1.6,0.24,2.0,4.0,5.538810826123217,6.032782598768577,6.370404759965825,6.659199102739752
0.6,0.15,-3.0,0.4,1.85,1.65,0.2,2.0,4.0,5.543785130024749,6.03471269717275,6.371677601403038,6.66037327056886
0.6,0.15,-3.0,0.4,1.85,1.65,0.22,2.0,4.0,5.542434764165947,6.034199313473811,6.371339988627142,6.660061193915544
0.6,0.15,-3.0,0.4,1.85,1.65,0.24,2.0,4.0,5.541050776269994,6.033664753082406,6.370987828984083,6.659736216911754
0.6,0.15,-3.0,0.4,1.85,1.7,0.2,2.0,4.0,5.545776712430527,6.035454307056025,6.372164752974719,6.660824675018469
0.6,0.15,-3.0,0.4,1.85,1.7,0.22,2.0,4.0,5.5444765933156654,6.034972325036806,6.371848188637303,6.66053118090569
0.6,0.15,-3.0,0.4,1.85,1.7,0.24,2.0,4.0,5.5431435793978805,6.0344698244136605,6.371517941686528,6.660225616977829
0.6,0.15,-3.0,0.4,1.9,1.6,0.2,2.0,4.0,5.54050701389336,6.033533827662872,6.370894668520587,6.6596469534549225
0.6,0.15,-3.0,0.4,1.9,1.6,0.22,2.0,4.0,5.539061488891497,6.032972909072039,6.370524651820325,6.659305868552663
0.6,0.15,-3.0,0.4,1.9,1.6,0.24,2.0,4.0,5.537580218860795,6.032389630324021,6.370138826614538,6.658950671489933
0.6,0.15,-3.0,0.4,1.9,1.65,0.2,2.0,4.0,5.542703860456565,6.034369630746198,6.371444622019548,6.660154949863726
0.6,0.15,-3.0,0.4,1.9,1.65,0.22,2.0,4.0,5.5413132909188425,6.0338429750915745,6.371098247872798,6.659834840292051
0.6,0.15,-3.0,0.4,1.9,1.65,0.24,2.0,4.0,5.539887841704243,6.033294595735065,6.370736966051458,6.659501521725613
0.6,0.15,-3.0,0.4,1.9,1.7,0.2,2.0,4.0,5.544754300232894,6.035130419095297,6.37194444626756,6.66061801346386
0.6,0.15,-3.0,0.4,1.9,1.7,0.22,2.0,4.0,5.543415816763906,6.0346359715283455,6.371619642588533,6.660316933393433
0.6,0.15,-3.0,0.4,1.9,1.7,0.24,2.0,4.0,5.542043239710051,6.034120479033104,6.371280816933581,6.660003492859078
0.6,0.15,-3.0,0.5,1.8,1.6,0.2,2.0,4.0,5.4468581328904815,5.984258047040293,6.333224457323418,6.6249273768935195
0.6,0.15,-3.0,0.5,1.8,1.6,0.22,2.0,4.0,5.445245478473284,5.983731268623317,6.332882366217264,6.624624682876598
0.6,0.15,-3.0,0.5,1.8,1.6,0.24,2.0,4.0,5.4435890773854245,5.983181762766166,6.3325253003579,6.624309466325191
0.6,0.15,-3.0,0.5,1.8,1.65,0.2,2.0,4.0,5.449301516605861,5.985039870332099,6.33373239048368,6.625378279902336
0.6,0.15,-3.0,0.5,1.8,1.65,0.22,2.0,4.0,5.447755958030755,5.984547666836663,6.333412546067157,6.62509413036283
0.6,0.15,-3.0,0.5,1.8,1.65,0.24,2.0,4.0,5.446167838570957,5.984033577910265,6.333078695086867,6.624798311687802
0.6,0.15,-3.0,0.5,1.8,1.7,0.2,2.0,4.0,5.451573544789403,5.985748208835225,6.334193641851104,6.6257894837761615
0.6,0.15,-3.0,0.5,1.8,1.7,0.22,2.0,4.0,5.450091368190552,5.985288212222896,6.333893936304048,6.625522097214297
0.6,0.15,-3.0,0.5,1.8,1.7,0.24,2.0,4.0,5.448567728971732,5.984807204810099,6.333581156626565,6.625243828412587
0.6,0.15,-3.0,0.5,1.85,1.6,0.2,2.0,4.0,5.445589425294621,5.983896195373675,6.332980006568877,6.624708295046058
0.6,0.15,-3.0,0.5,1.85,1.6,0.22,2.0,4.0,5.44392780353945,5.9833555370549005,6.332628830951871,6.624397619600924
0.6,0.15,-3.0,0.5,1.85,1.6,0.24,2.0,4.0,5.442220814355492,5.982791562739101,6.33226230515867,6.624074117764024
0.6,0.15,-3.0,0.5,1.85,1.65,0.2,2.0,4.0,5.448106482203955,5.984698642938248,6.333501470015276,6.625171134208693
0.6,0.15,-3.0,0.5,1.85,1.65,0.22,2.0,4.0,5.44651439337411,5.9841934514525645,6.333173099599652,6.624879456198934
0.6,0.15,-3.0,0.5,1.85,1.65,0.24,2.0,4.0,5.444878204492094,5.983665810415422,6.332830370847759,6.624575823594724
0.6,0.15,-3.0,0.5,1.85,1.7,0.2,2.0,4.0,5.4504464763371585,5.985425700381069,6.333975054884197,6.625593272627329
0.6,0.15,-3.0,0.5,1.85,1.7,0.22,2.0,4.0,5.448920019490813,5.984953543576336,6.333667330194701,6.625318770484817
0.6,0.15,-3.0,0.5,1.85,1.7,0.24,2.0,4.0,5.4473506337521895,5.984459836231748,6.333346202159856,6.625033117665986
0.6,0.15,-3.0,0.5,1.9,1.6,0.2,2.0,4.0,5.4443187134602145,5.983534695625399,6.332735721754362,6.6244894243005925
0.6,0.15,-3.0,0.5,1.9,1.6,0.22,2.0,4.0,5.442607902791907,5.982980198455567,6.3323754834285335,6.6241707893112025
0.6,0.15,-3.0,0.5,1.9,1.6,0.24,2.0,4.0,5.440850082110331,5.982401799438872,6.3319995217047005,6.623839026319087
0.6,0.15,-3.0,0.5,1.9,1.65,0.2,2.0,4.0,5.446909751331177,5.984357708430298,6.333270685409424,6.624964169402217
0.6,0.15,-3.0,0.5,1.9,1.65,0.22,2.0,4.0,5.445270941420003,5.9838395658369485,6.332933807606236,6.624664981628736
0.6,0.15,-3.0,0.5,1.9,1.65,0.24,2.0,4.0,5.4435864731606305,5.983298412216036,6.332582221691223,6.624353555777942
0.6,0.15,-3.0,0.5,1.9,1.7,0.2,2.0,4.0,5.449317968596179,5.98510343363342,6.333756578994407,6.625397217308452
0.6,0.15,-3.0,0.5,1.9,1.7,0.22,2.0,4.0,5.4477470668283505,5.984619149601818,6.333440850985343,6.625115615607946
0.6,0.15,-3.0,0.5,1.9,1.7,0.24,2.0,4.0,5.4461317530977915,5.984112777848987,6.333111392214511,6.624822596516621
0.6,0.15,-3.0,0.6,1.8,1.6,0.2,2.0,4.0,5.342205132086868,5.932758253548658,6.294344919614338,6.590192346253904
0.6,0.15,-3.0,0.6,1.8,1.6,0.22,2.0,4.0,5.340328883964551,5.9322455698661996,6.294014795898891,6.589911176307761
0.6,0.15,-3.0,0.6,1.8,1.6,0.24,2.0,4.0,5.338397034542927,5.931709196921908,6.293670114996591,6.589618530655264
0.6,0.15,-3.0,0.6,1.8,1.65,0.2,2.0,4.0,5.345038963326497,5.933516413021277,6.294835042885563,6.59061153998208
0.6,0.15,-3.0,0.6,1.8,1.65,0.22,2.0,4.0,5.34324769870683,5.933039490718034,6.294526409494722,6.590347318712356
0.6,0.15,-3.0,0.6,1.8,1.65,0.24,2.0,4.0,5.34140256915657,5.932539971721132,6.294204264701472,6.5900724382283435
0.6,0.15,-3.0,0.6,1.8,1.7,0.2,2.0,4.0,5.34766399542819,5.934200480763891,6.295280266367359,6.590994285034588
0.6,0.15,-3.0,0.6,1.8,1.7,0.22,2.0,4.0,5.345952656596648,5.933756550526532,6.294990948207341,6.590745349352407
0.6,0.15,-3.0,0.6,1.8,1.7,0.24,2.0,4.0,5.344189073031866,5.933291133419733,6.294689105492907,6.59048649354549
0.6,0.15,-3.0,0.6,1.85,1.6,0.2,2.0,4.0,5.34081081952857,5.932398917516256,6.294103403785009,6.589985225035346
0.6,0.15,-3.0,0.6,1.85,1.6,0.22,2.0,4.0,5.3388783883517545,5.9318728060293795,6.29376451378128,6.589696620615433
0.6,0.15,-3.0,0.6,1.85,1.6,0.24,2.0,4.0,5.336888395769818,5.931322408200342,6.293410707109888,6.589396263056168
0.6,0.15,-3.0,0.6,1.85,1.65,0.2,2.0,4.0,5.343728988738502,5.933176980826506,6.294606591366374,6.590415548268281
0.6,0.15,-3.0,0.6,1.85,1.65,0.22,2.0,4.0,5.341884485731319,5.9326875310188125,6.294289724290195,6.5901443056402655
0.6,0.15,-3.0,0.6,1.85,1.65,0.24,2.0,4.0,5.339984258468376,5.932174915758667,6.293959010662575,6.58986214349623
0.6,0.15,-3.0,0.6,1.85,1.7,0.2,2.0,4.0,5.346431607170272,5.93387906348923,6.295063735926965,6.590808502307484
0.6,0.15,-3.0,0.6,1.85,1.7,0.22,2.0,4.0,5.3446697449517915,5.933423435783513,6.294766665202084,6.5905529216642424
0.6,0.15,-3.0,0.6,1.85,1.7,0.24,2.0,4.0,5.342853869144735,5.932945780654348,6.294456757659894,6.590287176186589
0.6,0.15,-3.0,0.6,1.9,1.6,0.2,2.0,4.0,5.339414645380882,5.93203988835105,6.293862032802475,6.589778285151782
0.6,0.15,-3.0,0.6,1.9,1.6,0.22,2.0,4.0,5.337425817144605,5.931500391879214,6.293514397158874,6.589482265289505
0.6,0.15,-3.0,0.6,1.9,1.6,0.24,2.0,4.0,5.335377445389527,5.930936015441543,6.293151487713154,6.589174216928872
0.6,0.15,-3.0,0.6,1.9,1.65,0.2,2.0,4.0,5.342417448297593,5.932837795004286,6.294378256626484,6.590219711775767
0.6,0.15,-3.0,0.6,1.9,1.65,0.22,2.0,4.0,5.340519523756123,5.932335855333504,6.29405317317222,6.589941463934893
0.6,0.15,-3.0,0.6,1.9,1.65,0.24,2.0,4.0,5.338563996458373,5.931810184716964,6.29371391010012,6.589652038066588
0.6,0.15,-3.0,0.6,1.9,1.7,0.2,2.0,4.0,5.345197898623225,5.933557841275366,6.294847299557884,6.590622853301264
0.6,0.15,-3.0,0.6,1.9,1.7,0.22,2.0,4.0,5.343385355960456,5.933090549024397,6.294542490717228,6.590360641428317
0.6,0.15,-3.0,0.6,1.9,1.7,0.24,2.0,4.0,5.341517014114071,5.932600691861419,6.294224534632699,6.590088021555944
0.6,0.2,-3.0,0.4,1.8,1.6,0.2,2.0,4.0,5.616002194687037,6.191630848117704,6.594184509232602,6.9314544690596485
0.6,0.2,-3.0,0.4,1.8,1.6,0.22,2.0,4.0,5.6144774428479085,6.191050254686763,6.593792105979371,6.931155321903292
0.6,0.2,-3.0,0.4,1.8,1.6,0.24,2.0,4.0,5.612914367612516,6.190444731849566,6.59338289153514,6.930844120491471
0.6,0.2,-3.0,0.4,1.8,1.65,0.2,2.0,4.0,5.618318024072072,6.192492809443696,6.594767872119825,6.931900676178197
0.6,0.2,-3.0,0.4,1.8,1.65,0.22,2.0,4.0,5.616852357418002,6.191950112534242,6.594400422667617,6.931619402801249
0.6,0.2,-3.0,0.4,1.8,1.65,0.24,2.0,4.0,5.615349167632578,6.191383432184865,6.594017264636856,6.931326878228017
0.6,0.2,-3.0,0.4,1.8,1.7,0.2,2.0,4.0,5.620477608084577,6.193274128717818,6.595298479282086,6.932308221737379
0.6,0.2,-3.0,0.4,1.8,1.7,0.22,2.0,4.0,5.619068107438767,6.192766690932605,6.5949536100046675,6.932043146467032
0.6,0.2,-3.0,0.4,1.8,1.7,0.24,2.0,4.0,5.617621825542663,6.1922362563809275,6.594594081844735,6.9317675501138885
0.6,0.2,-3.0,0.4,1.85,1.6,0.2,2.0,4.0,5.614769139094902,6.19122729051782,6.593902814548146,6.931238244723753
0.6,0.2,-3.0,0.4,1.85,1.6,0.22,2.0,4.0,5.613198142117952,6.19063125228728,6.59349993402868,6.930931133880808
0.6,0.2,-3.0,0.4,1.85,1.6,0.24,2.0,4.0,5.611587381423592,6.190009627951199,6.593079816906573,6.930611669599177
0.6,0.2,-3.0,0.4,1.85,1.65,0.2,2.0,4.0,5.617154712111682,6.1921121998194515,6.594501797040879,6.93169636888644
0.6,0.2,-3.0,0.4,1.85,1.65,0.22,2.0,4.0,5.615644973558381,6.191555051695471,6.594124502826618,6.931407578044128
0.6,0.2,-3.0,0.4,1.85,1.65,0.24,2.0,4.0,5.614096338262006,6.190973291939115,6.59373110169511,6.931107254738386
0.6,0.2,-3.0,0.4,1.85,1.7,0.2,2.0,4.0,5.619378818594234,6.192914347840584,6.595046659709685,6.932114839237187
0.6,0.2,-3.0,0.4,1.85,1.7,0.22,2.0,4.0,5.617927261095511,6.1923933790425805,6.59469251962605,6.931842653912774
0.6,0.2,-3.0,0.4,1.85,1.7,0.24,2.0,4.0,5.616437608214191,6.191848813718243,6.5943233478449095,6.931559682534678
0.6,0.2,-3.0,0.4,1.9,1.6,0.2,2.0,4.0,5.613534202890444,6.190824052485518,6.593621297232142,6.931022192198001
0.6,0.2,-3.0,0.4,1.9,1.6,0.22,2.0,4.0,5.611916752871263,6.1902126072830965,6.5932079616238575,6.930707135213494
0.6,0.2,-3.0,0.4,1.9,1.6,0.24,2.0,4.0,5.610258078417611,6.1895749216670675,6.592776966263393,6.930379427404472
0.6,0.2,-3.0,0.4,1.9,1.65,0.2,2.0,4.0,5.615989808435055,6.19173185523614,6.594235868762295,6.931492209168936
0.6,0.2,-3.0,0.4,1.9,1.65,0.22,2.0,4.0,5.61443581884124,6.191160289980557,6.593848748698097,6.9311959158709
0.6,0.2,-3.0,0.4,1.9,1.65,0.24,2.0,4.0,5.612841540995054,6.190563487284121,6.593445125419449,6.930887810417311
0.6,0.2,-3.0,0.4,1.9,1.7,0.2,2.0,4.0,5.6182786788975925,6.1925547846513975,6.594794961756996,6.931921584193812
0.6,0.2,-3.0,0.4,1.9,1.7,0.22,2.0,4.0,5.616784909897204,6.19202031534725,6.594431566942565,6.931642301682993
0.6,0.2,-3.0,0.4,1.9,1.7,0.24,2.0,4.0,5.615251715646968,6.191461652097967,6.594052769443089,6.9313519695184524
0.6,0.2,-3.0,0.5,1.8,1.6,0.2,2.0,4.0,5.5149457708924805,6.137222201879891,6.551919290825077,6.896865880453389
0.6,0.2,-3.0,0.5,1.8,1.6,0.22,2.0,4.0,5.513179771095003,6.136651586724096,6.5515390025261615,6.896582622021526
0.6,0.2,-3.0,0.5,1.8,1.6,0.24,2.0,4.0,5.511364702895373,6.136054934057693,6.551142367065051,6.896288054355719
0.6,0.2,-3.0,0.5,1.8,1.65,0.2,2.0,4.0,5.5176191255160845,6.1380666893123115,6.552484683408239,6.897288628586064
0.6,0.2,-3.0,0.5,1.8,1.65,0.22,2.0,4.0,5.515928446106173,6.137535363744186,6.552128538696715,6.897022105973825
0.6,0.2,-3.0,0.5,1.8,1.65,0.24,2.0,4.0,5.514189980718326,6.136979214806399,6.551757212079198,6.896745052579511
0.6,0.2,-3.0,0.5,1.8,1.7,0.2,2.0,4.0,5.520102126179044,6.138829462350715,6.552999156890978,6.897675060189134
0.6,0.2,-3.0,0.5,1.8,1.7,0.22,2.0,4.0,5.518482651762572,6.1383343588406785,6.552664740935786,6.897423680764269
0.6,0.2,-3.0,0.5,1.8,1.7,0.24,2.0,4.0,5.516816592163167,6.137815667981515,6.5523162311276275,6.897162467368635
0.6,0.2,-3.0,0.5,1.85,1.6,0.2,2.0,4.0,5.513596902600445,6.136819754556136,6.551641593580417,6.896658441458862
0.6,0.2,-3.0,0.5,1.85,1.6,0.22,2.0,4.0,5.511777987109217,6.13623405730103,6.551251155795275,6.896367602612586
0.6,0.2,-3.0,0.5,1.85,1.6,0.24,2.0,4.0,5.509908249020819,6.135621654711146,6.550843962599075,6.896065172656815
0.6,0.2,-3.0,0.5,1.85,1.65,0.2,2.0,4.0,5.516349859489009,6.137686605085884,6.5522221266849066,6.897092539192202
0.6,0.2,-3.0,0.5,1.85,1.65,0.22,2.0,4.0,5.514608907174335,6.137141203000852,6.551856437653052,6.896818856162814
0.6,0.2,-3.0,0.5,1.85,1.65,0.24,2.0,4.0,5.512818499091451,6.136570342476966,6.551475185839835,6.8965343776591705
0.6,0.2,-3.0,0.5,1.85,1.7,0.2,2.0,4.0,5.51890627521833,6.138469629536334,6.552750431902564,6.897489382745339
0.6,0.2,-3.0,0.5,1.85,1.7,0.22,2.0,4.0,5.517238973179389,6.1379613749959665,6.552407019073072,6.897231226187983
0.6,0.2,-3.0,0.5,1.85,1.7,0.24,2.0,4.0,5.515523491849934,6.1374289305749175,6.552049156966127,6.896962986386484
0.6,0.2,-3.0,0.5,1.9,1.6,0.2,2.0,4.0,5.512246250553133,6.136417601774467,6.551364056979516,6.896451136452554
0.6,0.2,-3.0,0.5,1.9,1.6,0.22,2.0,4.0,5.510374214856832,6.135816863497187,6.5509634910338495,6.89615273165253
0.6,0.2,-3.0,0.5,1.9,1.6,0.24,2.0,4.0,5.508449581459805,6.135188755312386,6.550545763837429,6.895842455476376
0.6,0.2,-3.0,0.5,1.9,1.65,0.2,2.0,4.0,5.51507909250915,6.1373067572910776,6.551959701578127,6.896896563998761
0.6,0.2,-3.0,0.5,1.9,1.65,0.22,2.0,4.0,5.5132876921268705,6.136747314856217,6.551584486132128,6.896615732779878
0.6,0.2,-3.0,0.5,1.9,1.65,0.24,2.0,4.0,5.511445147944309,6.136161782014966,6.55119332915904,6.896323842775316
0.6,0.2,-3.0,0.5,1.9,1.7,0.2,2.0,4.0,5.517709158302749,6.138109983819056,6.5525018149793155,6.897303803257473
0.6,0.2,-3.0,0.5,1.9,1.7,0.22,2.0,4.0,5.515993878322956,6.13758860990587,6.55214942027072,6.897038879935547
0.6,0.2,-3.0,0.5,1.9,1.7,0.24,2.0,4.0,5.514228809000654,6.1370424465138775,6.551782222728766,6.896763625286972
0.6,0.2,-3.0,0.6,1.8,1.6,0.2,2.0,4.0,5.405517637678511,6.081282135512606,6.509106858987312,6.8624882526044635
0.6,0.2,-3.0,0.6,1.8,1.6,0.22,2.0,4.0,5.403500556706048,6.080728499157686,6.508740284537505,6.862218097795477
0.6,0.2,-3.0,0.6,1.8,1.6,0.24,2.0,4.0,5.401422591535828,6.080148290774776,6.508358093297082,6.861937331090783
0.6,0.2,-3.0,0.6,1.8,1.65,0.2,2.0,4.0,5.408561932068214,6.082099309043463,6.509652252285047,6.862891796758403
0.6,0.2,-3.0,0.6,1.8,1.65,0.22,2.0,4.0,5.406637963040176,6.081585467734721,6.509308641710652,6.8626373294467715
0.6,0.2,-3.0,0.6,1.8,1.65,0.24,2.0,4.0,5.404654970227967,6.0810465268944975,6.508950604637266,6.862372992713561
0.6,0.2,-3.0,0.6,1.8,1.7,0.2,2.0,4.0,5.4113792074534715,6.082835293216217,6.51014910667854,6.863261090675875
0.6,0.2,-3.0,0.6,1.8,1.7,0.22,2.0,4.0,5.409542852961282,6.082357797587167,6.509826070801808,6.86302081198892
0.6,0.2,-3.0,0.6,1.8,1.7,0.24,2.0,4.0,5.407649223937624,6.081856672701516,6.509489698843433,6.862771319232726
0.6,0.2,-3.0,0.6,1.85,1.6,0.2,2.0,4.0,5.404053367151002,6.080880452569848,6.5088332652293115,6.862287340613304
0.6,0.2,-3.0,0.6,1.85,1.6,0.22,2.0,4.0,5.401976519392058,6.080312232330413,6.508456890404547,6.862009911966599
0.6,0.2,-3.0,0.6,1.85,1.6,0.24,2.0,4.0,5.3998366999390415,6.079716772468535,6.508064512016111,6.86172160491177
0.6,0.2,-3.0,0.6,1.85,1.65,0.2,2.0,4.0,5.4071873686936405,6.081719214531294,6.509393294213903,6.862701783075618
0.6,0.2,-3.0,0.6,1.85,1.65,0.22,2.0,4.0,5.405206773848743,6.0811917891853,6.509040455149578,6.86244043894926
0.6,0.2,-3.0,0.6,1.85,1.65,0.24,2.0,4.0,5.4031651712595306,6.080638633648081,6.508672829845159,6.862168975186032
0.6,0.2,-3.0,0.6,1.85,1.7,0.2,2.0,4.0,5.41008715044699,6.0824747149449525,6.509903539261782,6.863081083729497
0.6,0.2,-3.0,0.6,1.85,1.7,0.22,2.0,4.0,5.408197071286705,6.0819845490912545,6.5095717910404005,6.8628342906762585
0.6,0.2,-3.0,0.6,1.85,1.7,0.24,2.0,4.0,5.406247826907352,6.081470159785511,6.509226371743498,6.862578047807231
0.6,0.2,-3.0,0.6,1.9,1.6,0.2,2.0,4.0,5.402587441139024,6.080479014426346,6.5085598087379,6.862086527701801
0.6,0.2,-3.0,0.6,1.9,1.6,0.22,2.0,4.0,5.4004506300002415,6.07989625166199,6.508173652920593,6.861801836683048
0.6,0.2,-3.0,0.6,1.9,1.6,0.24,2.0,4.0,5.398248738761124,6.079285585547902,6.507771109176717,6.861506002136917
0.6,0.2,-3.0,0.6,1.9,1.65,0.2,2.0,4.0,5.4058114203769705,6.08133930731105,6.509134447368899,6.862511852957564
0.6,0.2,-3.0,0.6,1.9,1.65,0.22,2.0,4.0,5.403774032336269,6.080798333574237,6.50877239582885,6.862243641576476
0.6,0.2,-3.0,0.6,1.9,1.65,0.24,2.0,4.0,5.401673634452439,6.080231002577944,6.508395200397917,6.861965061522432
0.6,0.2,-3.0,0.6,1.9,1.7,0.2,2.0,4.0,5.408793931967646,6.082114276200324,6.509658062280037,6.862901147782777
0.6,0.2,-3.0,0.6,1.9,1.7,0.22,2.0,4.0,5.406849985347088,6.081611470651803,6.509317614913641,6.862647848366463
0.6,0.2,-3.0,0.6,1.9,1.7,0.24,2.0,4.0,5.404844967057281,6.081083850770063,6.5089631632788105,6.86238486437623
0.8,0.1,-3.0,0.4,1.8,1.6,0.2,2.0,4.0,5.264232538501548,5.660600887667801,5.922089965085448,6.15241746670213
0.8,0.1,-3.0,0.4,1.8,1.6,0.22,2.0,4.0,5.2630625290999244,5.660137112302521,5.921784644558551,6.152175808028374
0.8,0.1,-3.0,0.4,1.8,1.6,0.24,2.0,4.0,5.261864934204431,5.659656878702171,5.921466928208227,6.15192380358801
0.8,0.1,-3.0,0.4,1.8,1.65,0.2,2.0,4.0,5.266013362160766,5.661295663306522,5.922544706864872,6.152776632447452
0.8,0.1,-3.0,0.4,1.8,1.65,0.22,2.0,4.0,5.264885737729212,5.660857342337617,5.9222581802459695,6.152550420815404
0.8,0.1,-3.0,0.4,1.8,1.65,0.24,2.0,4.0,5.263731215187483,5.660402848087529,5.9219597667320905,6.152314472530427
0.8,0.1,-3.0,0.4,1.8,1.7,0.2,2.0,4.0,5.267678712023857,5.661932137982354,5.922958714185752,6.153103079661096
0.8,0.1,-3.0,0.4,1.8,1.7,0.22,2.0,4.0,5.266591239811868,5.661518034409034,5.922689616798414,6.152890938764939
0.8,0.1,-3.0,0.4,1.8,1.7,0.24,2.0,4.0,5.265477487078247,5.661088073502831,5.922409158002564,6.15266965326944
0.8,0.1,-3.0,0.4,1.85,1.6,0.2,2.0,4.0,5.263202288219116,5.660283840768492,5.9218802532270525,6.152248536406826
0.8,0.1,-3.0,0.4,1.85,1.6,0.22,2.0,4.0,5.261995322409049,5.659807677924269,5.921566874016573,6.152000358505103
0.8,0.1,-3.0,0.4,1.85,1.6,0.24,2.0,4.0,5.260759617806214,5.659314600095686,5.9212407788116,6.151741563373156
0.8,0.1,-3.0,0.4,1.85,1.65,0.2,2.0,4.0,5.265038853777001,5.660997148866714,5.922347013716533,6.152617406942056
0.8,0.1,-3.0,0.4,1.85,1.65,0.22,2.0,4.0,5.26387600364084,5.660547139269416,5.922052911765114,6.152385080674003
0.8,0.1,-3.0,0.4,1.85,1.65,0.24,2.0,4.0,5.26268516281831,5.6600805133695635,5.921746617472839,6.152142762813344
0.8,0.1,-3.0,0.4,1.85,1.7,0.2,2.0,4.0,5.266755794649413,5.661650581260333,5.922771984774708,6.15295269366554
0.8,0.1,-3.0,0.4,1.85,1.7,0.22,2.0,4.0,5.265634691241316,5.6612254463825264,5.922495758531327,6.152734806255677
0.8,0.1,-3.0,0.4,1.85,1.7,0.24,2.0,4.0,5.264486268551303,5.660784024543117,5.922207880008256,6.152507535030432
0.8,0.1,-3.0,0.4,1.9,1.6,0.2,2.0,4.0,5.262169642506638,5.659967189577102,5.921670771457726,6.152079679496576
0.8,0.1,-3.0,0.4,1.9,1.6,0.22,2.0,4.0,5.260925478970511,5.659478669853026,5.921349356539546,6.151824993011398
0.8,0.1,-3.0,0.4,1.9,1.6,0.24,2.0,4.0,5.259651401735575,5.658972779227578,5.921014906972225,6.1515594188150695
0.8,0.1,-3.0,0.4,1.9,1.65,0.2,2.0,4.0,5.264062288779569,5.660698984049603,5.92214951761982,6.152458240015297
0.8,0.1,-3.0,0.4,1.9,1.65,0.22,2.0,4.0,5.262864002328623,5.660237314919191,5.921847860977134,6.152219808291261
0.8,0.1,-3.0,0.4,1.9,1.65,0.24,2.0,4.0,5.261636613472559,5.6597585874494305,5.921533708028487,6.151971130954746
0.8,0.1,-3.0,0.4,1.9,1.7,0.2,2.0,4.0,5.265831107640457,5.661369331948499,5.922585423771963,6.152802353948537
